id	rule_index	rule	grounding
172	Rule_15	?d hasQuestion_Category Quality ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM13 hasQuestion_Category Quality | 30130001 is_Answer_To UM13 => 30130001 hasAnswerScale_Type Nominal
173	Rule_15	?d hasQuestion_Category Quality ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM13 hasQuestion_Category Quality | 30130004 is_Answer_To UM13 => 30130004 hasAnswerScale_Type Nominal
174	Rule_15	?d hasQuestion_Category Quality ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM13 hasQuestion_Category Quality | 30130005 is_Answer_To UM13 => 30130005 hasAnswerScale_Type Nominal
175	Rule_15	?d hasQuestion_Category Quality ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM13 hasQuestion_Category Quality | 30130006 is_Answer_To UM13 => 30130006 hasAnswerScale_Type Nominal
176	Rule_15	?d hasQuestion_Category Quality ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM13 hasQuestion_Category Quality | 30130002 is_Answer_To UM13 => 30130002 hasAnswerScale_Type Nominal
177	Rule_15	?d hasQuestion_Category Quality ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM08 hasQuestion_Category Quality | 30080002 is_Answer_To UM08 => 30080002 hasAnswerScale_Type Nominal
178	Rule_15	?d hasQuestion_Category Quality ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM08 hasQuestion_Category Quality | 30080005 is_Answer_To UM08 => 30080005 hasAnswerScale_Type Nominal
179	Rule_15	?d hasQuestion_Category Quality ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM08 hasQuestion_Category Quality | 30080003 is_Answer_To UM08 => 30080003 hasAnswerScale_Type Nominal
180	Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM03 belongsTo uMARS | 30030001 is_Answer_To UM03 => 30030001 hasAnswerScale_Type Nominal
181	Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM03 belongsTo uMARS | 30030003 is_Answer_To UM03 => 30030003 hasAnswerScale_Type Nominal
182	Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM03 belongsTo uMARS | 30030005 is_Answer_To UM03 => 30030005 hasAnswerScale_Type Nominal
183	Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM03 belongsTo uMARS | 30030004 is_Answer_To UM03 => 30030004 hasAnswerScale_Type Nominal
184	Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM03 belongsTo uMARS | 30030002 is_Answer_To UM03 => 30030002 hasAnswerScale_Type Nominal
185	Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM22 belongsTo uMARS | 30220005 is_Answer_To UM22 => 30220005 hasAnswerScale_Type Nominal
186	Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM22 belongsTo uMARS | 30220003 is_Answer_To UM22 => 30220003 hasAnswerScale_Type Nominal
187	Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM22 belongsTo uMARS | 30220004 is_Answer_To UM22 => 30220004 hasAnswerScale_Type Nominal
188	Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM22 belongsTo uMARS | 30220002 is_Answer_To UM22 => 30220002 hasAnswerScale_Type Nominal
189	Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM22 belongsTo uMARS | 30220001 is_Answer_To UM22 => 30220001 hasAnswerScale_Type Nominal
190	Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM18 belongsTo uMARS | 30180003 is_Answer_To UM18 => 30180003 hasAnswerScale_Type Nominal
191	Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM18 belongsTo uMARS | 30180002 is_Answer_To UM18 => 30180002 hasAnswerScale_Type Nominal
192	Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM18 belongsTo uMARS | 30180005 is_Answer_To UM18 => 30180005 hasAnswerScale_Type Nominal
193	Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM18 belongsTo uMARS | 30180004 is_Answer_To UM18 => 30180004 hasAnswerScale_Type Nominal
194	Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM18 belongsTo uMARS | 30180001 is_Answer_To UM18 => 30180001 hasAnswerScale_Type Nominal
195	Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM21 belongsTo uMARS | 30210004 is_Answer_To UM21 => 30210004 hasAnswerScale_Type Nominal
196	Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM21 belongsTo uMARS | 30210005 is_Answer_To UM21 => 30210005 hasAnswerScale_Type Nominal
197	Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM21 belongsTo uMARS | 30210002 is_Answer_To UM21 => 30210002 hasAnswerScale_Type Nominal
198	Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM21 belongsTo uMARS | 30210003 is_Answer_To UM21 => 30210003 hasAnswerScale_Type Nominal
199	Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM21 belongsTo uMARS | 30210001 is_Answer_To UM21 => 30210001 hasAnswerScale_Type Nominal
200	Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM13 belongsTo uMARS | 30130003 is_Answer_To UM13 => 30130003 hasAnswerScale_Type Nominal
201	Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM13 belongsTo uMARS | 30130001 is_Answer_To UM13 => 30130001 hasAnswerScale_Type Nominal
202	Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM13 belongsTo uMARS | 30130004 is_Answer_To UM13 => 30130004 hasAnswerScale_Type Nominal
203	Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM13 belongsTo uMARS | 30130005 is_Answer_To UM13 => 30130005 hasAnswerScale_Type Nominal
204	Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM13 belongsTo uMARS | 30130006 is_Answer_To UM13 => 30130006 hasAnswerScale_Type Nominal
205	Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM13 belongsTo uMARS | 30130002 is_Answer_To UM13 => 30130002 hasAnswerScale_Type Nominal
206	Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM12 belongsTo uMARS | 30120005 is_Answer_To UM12 => 30120005 hasAnswerScale_Type Nominal
207	Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM12 belongsTo uMARS | 30120001 is_Answer_To UM12 => 30120001 hasAnswerScale_Type Nominal
208	Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM12 belongsTo uMARS | 30120003 is_Answer_To UM12 => 30120003 hasAnswerScale_Type Nominal
209	Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM12 belongsTo uMARS | 30120004 is_Answer_To UM12 => 30120004 hasAnswerScale_Type Nominal
210	Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30170004 hasAnswerId 30170004 | 30170004 hasAnswerId 30170004 => 30170004 hasAnswerScale_Type Nominal
211	Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30110005 hasAnswerId 30110005 | 30110005 hasAnswerId 30110005 => 30110005 hasAnswerScale_Type Nominal
212	Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30030002 hasAnswerId 30030002 | 30030002 hasAnswerId 30030002 => 30030002 hasAnswerScale_Type Nominal
213	Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30020003 hasAnswerId 30020003 | 30020003 hasAnswerId 30020003 => 30020003 hasAnswerScale_Type Nominal
214	Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30130004 hasAnswerId 30130004 | 30130004 hasAnswerId 30130004 => 30130004 hasAnswerScale_Type Nominal
215	Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30190001 hasAnswerId 30190001 | 30190001 hasAnswerId 30190001 => 30190001 hasAnswerScale_Type Nominal
216	Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30090003 hasAnswerId 30090003 | 30090003 hasAnswerId 30090003 => 30090003 hasAnswerScale_Type Nominal
217	Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30170001 hasAnswerId 30170001 | 30170001 hasAnswerId 30170001 => 30170001 hasAnswerScale_Type Nominal
218	Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30200005 hasAnswerId 30200005 | 30200005 hasAnswerId 30200005 => 30200005 hasAnswerScale_Type Nominal
219	Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30170005 hasAnswerId 30170005 | 30170005 hasAnswerId 30170005 => 30170005 hasAnswerScale_Type Nominal
220	Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30180003 hasAnswerId 30180003 | 30180003 hasAnswerId 30180003 => 30180003 hasAnswerScale_Type Nominal
221	Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30120003 hasAnswerId 30120003 | 30120003 hasAnswerId 30120003 => 30120003 hasAnswerScale_Type Nominal
222	Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30040002 hasAnswerId 30040002 | 30040002 hasAnswerId 30040002 => 30040002 hasAnswerScale_Type Nominal
223	Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30020005 hasAnswerId 30020005 | 30020005 hasAnswerId 30020005 => 30020005 hasAnswerScale_Type Nominal
224	Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30160002 hasAnswerId 30160002 | 30160002 hasAnswerId 30160002 => 30160002 hasAnswerScale_Type Nominal
225	Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30030004 hasAnswerId 30030004 | 30030004 hasAnswerId 30030004 => 30030004 hasAnswerScale_Type Nominal
226	Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30100004 hasAnswerId 30100004 | 30100004 hasAnswerId 30100004 => 30100004 hasAnswerScale_Type Nominal
227	Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30010004 hasAnswerId 30010004 | 30010004 hasAnswerId 30010004 => 30010004 hasAnswerScale_Type Nominal
228	Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30060004 hasAnswerId 30060004 | 30060004 hasAnswerId 30060004 => 30060004 hasAnswerScale_Type Nominal
229	Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30090002 hasAnswerId 30090002 | 30090002 hasAnswerId 30090002 => 30090002 hasAnswerScale_Type Nominal
230	Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30100005 hasAnswerId 30100005 | 30100005 hasAnswerId 30100005 => 30100005 hasAnswerScale_Type Nominal
231	Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30190005 hasAnswerId 30190005 | 30190005 hasAnswerId 30190005 => 30190005 hasAnswerScale_Type Nominal
232	Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30240005 hasAnswerId 30240005 | 30240005 hasAnswerId 30240005 => 30240005 hasAnswerScale_Type Nominal
233	Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30060005 hasAnswerId 30060005 | 30060005 hasAnswerId 30060005 => 30060005 hasAnswerScale_Type Nominal
234	Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30020004 hasAnswerId 30020004 | 30020004 hasAnswerId 30020004 => 30020004 hasAnswerScale_Type Nominal
235	Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30220001 hasAnswerId 30220001 | 30220001 hasAnswerId 30220001 => 30220001 hasAnswerScale_Type Nominal
236	Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30080001 hasAnswerId 30080001 | 30080001 hasAnswerId 30080001 => 30080001 hasAnswerScale_Type Nominal
237	Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30200001 hasAnswerId 30200001 | 30200001 hasAnswerId 30200001 => 30200001 hasAnswerScale_Type Nominal
238	Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30240002 hasAnswerId 30240002 | 30240002 hasAnswerId 30240002 => 30240002 hasAnswerScale_Type Nominal
239	Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30040001 hasAnswerId 30040001 | 30040001 hasAnswerId 30040001 => 30040001 hasAnswerScale_Type Nominal
240	Rule_18	?a is_Answer_To ?d ?d type Question => ?a hasAnswerScale_Type Nominal	30010003 is_Answer_To UM01 | UM01 type Question => 30010003 hasAnswerScale_Type Nominal
241	Rule_18	?a is_Answer_To ?d ?d type Question => ?a hasAnswerScale_Type Nominal	30080002 is_Answer_To UM08 | UM08 type Question => 30080002 hasAnswerScale_Type Nominal
242	Rule_18	?a is_Answer_To ?d ?d type Question => ?a hasAnswerScale_Type Nominal	30240004 is_Answer_To UM24 | UM24 type Question => 30240004 hasAnswerScale_Type Nominal
243	Rule_18	?a is_Answer_To ?d ?d type Question => ?a hasAnswerScale_Type Nominal	30230002 is_Answer_To UM23 | UM23 type Question => 30230002 hasAnswerScale_Type Nominal
244	Rule_18	?a is_Answer_To ?d ?d type Question => ?a hasAnswerScale_Type Nominal	30160003 is_Answer_To UM16 | UM16 type Question => 30160003 hasAnswerScale_Type Nominal
245	Rule_18	?a is_Answer_To ?d ?d type Question => ?a hasAnswerScale_Type Nominal	30130003 is_Answer_To UM13 | UM13 type Question => 30130003 hasAnswerScale_Type Nominal
246	Rule_18	?a is_Answer_To ?d ?d type Question => ?a hasAnswerScale_Type Nominal	30140004 is_Answer_To UM14 | UM14 type Question => 30140004 hasAnswerScale_Type Nominal
247	Rule_18	?a is_Answer_To ?d ?d type Question => ?a hasAnswerScale_Type Nominal	30200005 is_Answer_To UM20 | UM20 type Question => 30200005 hasAnswerScale_Type Nominal
248	Rule_18	?a is_Answer_To ?d ?d type Question => ?a hasAnswerScale_Type Nominal	30110002 is_Answer_To UM11 | UM11 type Question => 30110002 hasAnswerScale_Type Nominal
249	Rule_18	?a is_Answer_To ?d ?d type Question => ?a hasAnswerScale_Type Nominal	30190003 is_Answer_To UM19 | UM19 type Question => 30190003 hasAnswerScale_Type Nominal
250	Rule_18	?a is_Answer_To ?d ?d type Question => ?a hasAnswerScale_Type Nominal	30230004 is_Answer_To UM23 | UM23 type Question => 30230004 hasAnswerScale_Type Nominal
251	Rule_18	?a is_Answer_To ?d ?d type Question => ?a hasAnswerScale_Type Nominal	30090004 is_Answer_To UM09 | UM09 type Question => 30090004 hasAnswerScale_Type Nominal
252	Rule_18	?a is_Answer_To ?d ?d type Question => ?a hasAnswerScale_Type Nominal	30100004 is_Answer_To UM10 | UM10 type Question => 30100004 hasAnswerScale_Type Nominal
253	Rule_18	?a is_Answer_To ?d ?d type Question => ?a hasAnswerScale_Type Nominal	30220005 is_Answer_To UM22 | UM22 type Question => 30220005 hasAnswerScale_Type Nominal
254	Rule_18	?a is_Answer_To ?d ?d type Question => ?a hasAnswerScale_Type Nominal	30240001 is_Answer_To UM24 | UM24 type Question => 30240001 hasAnswerScale_Type Nominal
255	Rule_18	?a is_Answer_To ?d ?d type Question => ?a hasAnswerScale_Type Nominal	30030001 is_Answer_To UM03 | UM03 type Question => 30030001 hasAnswerScale_Type Nominal
256	Rule_18	?a is_Answer_To ?d ?d type Question => ?a hasAnswerScale_Type Nominal	30030003 is_Answer_To UM03 | UM03 type Question => 30030003 hasAnswerScale_Type Nominal
257	Rule_18	?a is_Answer_To ?d ?d type Question => ?a hasAnswerScale_Type Nominal	30180003 is_Answer_To UM18 | UM18 type Question => 30180003 hasAnswerScale_Type Nominal
258	Rule_18	?a is_Answer_To ?d ?d type Question => ?a hasAnswerScale_Type Nominal	30060004 is_Answer_To UM06 | UM06 type Question => 30060004 hasAnswerScale_Type Nominal
259	Rule_18	?a is_Answer_To ?d ?d type Question => ?a hasAnswerScale_Type Nominal	30100001 is_Answer_To UM10 | UM10 type Question => 30100001 hasAnswerScale_Type Nominal
260	Rule_18	?a is_Answer_To ?d ?d type Question => ?a hasAnswerScale_Type Nominal	30180002 is_Answer_To UM18 | UM18 type Question => 30180002 hasAnswerScale_Type Nominal
261	Rule_18	?a is_Answer_To ?d ?d type Question => ?a hasAnswerScale_Type Nominal	30120005 is_Answer_To UM12 | UM12 type Question => 30120005 hasAnswerScale_Type Nominal
262	Rule_18	?a is_Answer_To ?d ?d type Question => ?a hasAnswerScale_Type Nominal	30090002 is_Answer_To UM09 | UM09 type Question => 30090002 hasAnswerScale_Type Nominal
263	Rule_18	?a is_Answer_To ?d ?d type Question => ?a hasAnswerScale_Type Nominal	30140005 is_Answer_To UM14 | UM14 type Question => 30140005 hasAnswerScale_Type Nominal
264	Rule_18	?a is_Answer_To ?d ?d type Question => ?a hasAnswerScale_Type Nominal	30140003 is_Answer_To UM14 | UM14 type Question => 30140003 hasAnswerScale_Type Nominal
265	Rule_18	?a is_Answer_To ?d ?d type Question => ?a hasAnswerScale_Type Nominal	30140001 is_Answer_To UM14 | UM14 type Question => 30140001 hasAnswerScale_Type Nominal
266	Rule_18	?a is_Answer_To ?d ?d type Question => ?a hasAnswerScale_Type Nominal	10050002 is_Answer_To M005 | M005 type Question => 10050002 hasAnswerScale_Type Nominal
267	Rule_18	?a is_Answer_To ?d ?d type Question => ?a hasAnswerScale_Type Nominal	30090003 is_Answer_To UM09 | UM09 type Question => 30090003 hasAnswerScale_Type Nominal
268	Rule_18	?a is_Answer_To ?d ?d type Question => ?a hasAnswerScale_Type Nominal	30150004 is_Answer_To UM15 | UM15 type Question => 30150004 hasAnswerScale_Type Nominal
269	Rule_18	?a is_Answer_To ?d ?d type Question => ?a hasAnswerScale_Type Nominal	30250002 is_Answer_To UM25 | UM25 type Question => 30250002 hasAnswerScale_Type Nominal
270	Rule_19	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Nominal	30040002 ResponseCode 2 | 2 type User => 30040002 hasAnswerScale_Type Nominal
271	Rule_19	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Nominal	30150006 ResponseCode 5 | 5 type User => 30150006 hasAnswerScale_Type Nominal
272	Rule_19	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Nominal	30080004 ResponseCode 4 | 4 type User => 30080004 hasAnswerScale_Type Nominal
273	Rule_19	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Nominal	30150004 ResponseCode 3 | 3 type User => 30150004 hasAnswerScale_Type Nominal
274	Rule_19	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Nominal	30130004 ResponseCode 3 | 3 type User => 30130004 hasAnswerScale_Type Nominal
275	Rule_19	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Nominal	30100001 ResponseCode 1 | 1 type User => 30100001 hasAnswerScale_Type Nominal
276	Rule_19	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Nominal	30130001 ResponseCode 6 | 6 type User => 30130001 hasAnswerScale_Type Nominal
277	Rule_19	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Nominal	30090001 ResponseCode 1 | 1 type User => 30090001 hasAnswerScale_Type Nominal
278	Rule_19	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Nominal	30030002 ResponseCode 2 | 2 type User => 30030002 hasAnswerScale_Type Nominal
279	Rule_19	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Nominal	30090002 ResponseCode 2 | 2 type User => 30090002 hasAnswerScale_Type Nominal
280	Rule_19	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Nominal	30120004 ResponseCode 3 | 3 type User => 30120004 hasAnswerScale_Type Nominal
281	Rule_19	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Nominal	30180003 ResponseCode 3 | 3 type User => 30180003 hasAnswerScale_Type Nominal
282	Rule_19	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Nominal	30240005 ResponseCode 5 | 5 type User => 30240005 hasAnswerScale_Type Nominal
283	Rule_19	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Nominal	10050003 ResponseCode 3 | 3 type User => 10050003 hasAnswerScale_Type Nominal
284	Rule_19	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Nominal	30250005 ResponseCode 5 | 5 type User => 30250005 hasAnswerScale_Type Nominal
285	Rule_19	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Nominal	30200004 ResponseCode 4 | 4 type User => 30200004 hasAnswerScale_Type Nominal
