semantic_unit_uri,review_reason,ontology_class_uri,entity_count,example_entity_uris,example_labels,note
http://digistrucmed.org/semantic-unit/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0010,unclassified_entity,,423,http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0010_2_5|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0010_43_50|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0010_53_58|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0010_85_92|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0010_95_100,New|version|Class|version|Class,No lexical or UMLS-semantic-type rule matched; needs manual class assignment or a new rule in relation_rules.yaml.
http://digistrucmed.org/semantic-unit/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0011,unclassified_entity,,46,http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0011_20_25|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0011_44_61|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0011_66_81|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0011_100_111|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0011_127_147,Class|Systematic global|risk assessment|individuals|vascular risk factor,No lexical or UMLS-semantic-type rule matched; needs manual class assignment or a new rule in relation_rules.yaml.
http://digistrucmed.org/semantic-unit/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0026,unclassified_entity,,10,http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0026_48_63|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0026_68_72|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0026_74_85|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0026_86_95|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0026_159_163,Low-to-moderate|risk|risk factor|treatment|risk,No lexical or UMLS-semantic-type rule matched; needs manual class assignment or a new rule in relation_rules.yaml.
http://digistrucmed.org/semantic-unit/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0027,unclassified_entity,,79,http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0027_20_25|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0027_58_65|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0027_66_72|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0027_119_138|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0027_156_166,Class|healthy|people|genetic/rarer lipid|estimation,No lexical or UMLS-semantic-type rule matched; needs manual class assignment or a new rule in relation_rules.yaml.
http://digistrucmed.org/semantic-unit/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0028,unclassified_entity,,4,http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0028_19_24|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0028_76_80|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0028_85_103|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0028_131_138,Class|risk|treatment benefits|patient,No lexical or UMLS-semantic-type rule matched; needs manual class assignment or a new rule in relation_rules.yaml.
http://digistrucmed.org/semantic-unit/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0029,unclassified_entity,,28,http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0029_20_25|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0029_64_86|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0029_98_102|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0029_104_114|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0029_124_133,Class|psychosocial stressors|risk|Assessment|stressors,No lexical or UMLS-semantic-type rule matched; needs manual class assignment or a new rule in relation_rules.yaml.
http://digistrucmed.org/semantic-unit/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0030,unclassified_entity,,24,http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0030_60_68|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0030_94_109|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0030_135_150|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0030_207_217|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0030_236_245,patients|mental disorder|bodily symptoms|physicians|attentive,No lexical or UMLS-semantic-type rule matched; needs manual class assignment or a new rule in relation_rules.yaml.
http://digistrucmed.org/semantic-unit/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0032,unclassified_entity,,21,http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0032_2_20|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0032_41_46|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0032_82_90|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0032_163_174|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0032_186_196,Clinical condition|Class|patients|progression|monitoring,No lexical or UMLS-semantic-type rule matched; needs manual class assignment or a new rule in relation_rules.yaml.
http://digistrucmed.org/semantic-unit/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0033,unclassified_entity,,54,http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0033_41_49|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0033_53_65|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0033_86_98|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0033_140_150|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0033_154_159,patients|investigated|risk factors|Assessment|total,No lexical or UMLS-semantic-type rule matched; needs manual class assignment or a new rule in relation_rules.yaml.
http://digistrucmed.org/semantic-unit/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0034,unclassified_entity,,154,http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0034_2_9|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0034_21_37|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0034_49_88|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0034_117_132|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0034_139_141,Patient|Prevention goals|Intensified/additional prevention goals|healthy persons|BP,No lexical or UMLS-semantic-type rule matched; needs manual class assignment or a new rule in relation_rules.yaml.
http://digistrucmed.org/semantic-unit/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0038,unclassified_entity,,24,http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0038_0_1|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0038_31_43|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0038_44_56|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0038_63_84|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0038_112_131,||animal-based|food pattern|Saturated fatty acids|total energy intake,No lexical or UMLS-semantic-type rule matched; needs manual class assignment or a new rule in relation_rules.yaml.
http://digistrucmed.org/semantic-unit/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0042,unclassified_entity,,13,http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0042_20_25|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0042_48_55|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0042_59_66|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0042_77_84|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0042_89_96,Class|smoking|tobacco|stopped|tobacco,No lexical or UMLS-semantic-type rule matched; needs manual class assignment or a new rule in relation_rules.yaml.
http://digistrucmed.org/semantic-unit/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0045,unclassified_entity,,14,http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0045_19_26|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0045_54_88|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0045_119_126|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0045_127_133|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0045_137_141,Class b|treatment-intensification approach|healthy|people|high,No lexical or UMLS-semantic-type rule matched; needs manual class assignment or a new rule in relation_rules.yaml.
http://digistrucmed.org/semantic-unit/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0047,unclassified_entity,,3,http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0047_2_11|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0047_22_27|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0047_28_37,Treatment|LDL-C|reduction,No lexical or UMLS-semantic-type rule matched; needs manual class assignment or a new rule in relation_rules.yaml.
http://digistrucmed.org/semantic-unit/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0051,unclassified_entity,,12,http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0051_20_25|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0051_44_53|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0051_86_98|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0051_133_149|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0051_173_183,Class|Treatment|older people|younger patients|Initiation,No lexical or UMLS-semantic-type rule matched; needs manual class assignment or a new rule in relation_rules.yaml.
http://digistrucmed.org/semantic-unit/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0052,unclassified_entity,,7,http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0052_20_25|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0052_47_55|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0052_61_70|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0052_125_131|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0052_203_208,Class|patients|type 2 DM|severe|LDL-C,No lexical or UMLS-semantic-type rule matched; needs manual class assignment or a new rule in relation_rules.yaml.
http://digistrucmed.org/semantic-unit/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0053,unclassified_entity,,20,http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0053_5_13|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0053_19_28|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0053_53_77|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0053_95_100|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0053_114_119,patients|type 2 DM|lipid-lowering treatment|LDL-C|LDL-C,No lexical or UMLS-semantic-type rule matched; needs manual class assignment or a new rule in relation_rules.yaml.
http://digistrucmed.org/semantic-unit/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0056,unclassified_entity,,83,http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0056_20_25|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0056_44_58|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0056_62_64|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0056_94_96|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0056_121_128,Class|Classification|BP|BP|optimal,No lexical or UMLS-semantic-type rule matched; needs manual class assignment or a new rule in relation_rules.yaml.
http://digistrucmed.org/semantic-unit/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0057,unclassified_entity,,40,http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0057_2_11|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0057_29_43|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0057_114_122|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0057_123_134|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0057_143_151,Treatment|drug treatment|two-drug|combination|patients,No lexical or UMLS-semantic-type rule matched; needs manual class assignment or a new rule in relation_rules.yaml.
http://digistrucmed.org/semantic-unit/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0064,unclassified_entity,,25,http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0064_20_25|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0064_85_96|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0064_120_130|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0064_134_139|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0064_159_170,Class|individuals|assessment|HbA1c|non-fasting,No lexical or UMLS-semantic-type rule matched; needs manual class assignment or a new rule in relation_rules.yaml.
http://digistrucmed.org/semantic-unit/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0065,unclassified_entity,,66,http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0065_28_34|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0065_35_40|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0065_49_58|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0065_66_70|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0065_75_88,target|HbA1c|reduction|risk|microvascular,No lexical or UMLS-semantic-type rule matched; needs manual class assignment or a new rule in relation_rules.yaml.
http://digistrucmed.org/semantic-unit/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0068,unclassified_entity,,6,http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0068_19_24|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0068_150_162|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0068_182_192|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0068_213_219|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0068_232_239,Class|risk factors|controlled|events|optimal,No lexical or UMLS-semantic-type rule matched; needs manual class assignment or a new rule in relation_rules.yaml.
http://digistrucmed.org/semantic-unit/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0069,unclassified_entity,,33,http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0069_20_25|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0069_44_57|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0069_63_83|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0069_85_95|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0069_97_110,Class|Participation|medically supervised|structured|comprehensive,No lexical or UMLS-semantic-type rule matched; needs manual class assignment or a new rule in relation_rules.yaml.
http://digistrucmed.org/semantic-unit/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0074,unclassified_entity,,95,http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0074_28_36|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0074_76_85|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0074_122_128|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0074_133_137|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0074_144_159,patients|inhibitor|reduce|risk|hospitalization,No lexical or UMLS-semantic-type rule matched; needs manual class assignment or a new rule in relation_rules.yaml.
http://digistrucmed.org/semantic-unit/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0076,unclassified_entity,,30,http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0076_20_25|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0076_44_61|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0076_84_92|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0076_98_102|http://digistrucmed.org/entity/lu_1d4ae21bdadbacafa8087e019976dde180c346c5d4626772c2b286528336efac_n0076_125_137,Class|Smoking cessation|patients|LEAD|Healthy diet,No lexical or UMLS-semantic-type rule matched; needs manual class assignment or a new rule in relation_rules.yaml.
